,threshold,MCC,precision,recall,f1,accuracy,threshold_strategy,language_pair,split,seed,model_type,exp_group
0,0.5,0.47698548436164856,0.6187499761581421,0.5210526585578918,0.5657142996788025,0.8479999899864197,default,en-cs,dev,-,majority_ensemble,train_monolingual_auth_data
1,0.0,0.4814133942127228,0.5562499761581421,0.5705128312110901,0.5632911324501038,0.8619999885559082,best,en-cs,dev,-,majority_ensemble,train_monolingual_auth_data
2,0.1,0.3797716200351715,0.84375,0.3253012001514435,0.469565212726593,0.6949999928474426,extreme,en-cs,dev,-,majority_ensemble,train_monolingual_auth_data
3,0.5,0.4646585285663605,0.6137565970420837,0.5345622301101685,0.5714285969734192,0.8259999752044678,default,en-cs,test,-,majority_ensemble,train_monolingual_auth_data
4,0.0,0.46513062715530396,0.5555555820465088,0.5737704634666443,0.5645161271095276,0.8379999995231628,best,en-cs,test,-,majority_ensemble,train_monolingual_auth_data
5,0.1,0.4106310307979584,0.8677248954772949,0.36853933334350586,0.5173501372337341,0.6940000057220459,extreme,en-cs,test,-,majority_ensemble,train_monolingual_auth_data
6,0.5,0.48340481519699097,0.5124555230140686,0.7128713130950928,0.5962733030319214,0.8050000071525574,default,en-de,dev,-,majority_ensemble,train_monolingual_auth_data
7,0.0,0.48202812671661377,0.5409252643585205,0.6877828240394592,0.6055777072906494,0.8019999861717224,best,en-de,dev,-,majority_ensemble,train_monolingual_auth_data
8,0.1,0.43078088760375977,0.77224200963974,0.5034802556037903,0.6095505356788635,0.722000002861023,extreme,en-de,dev,-,majority_ensemble,train_monolingual_auth_data
9,0.5,0.48234131932258606,0.5173611044883728,0.7129186391830444,0.5995975732803345,0.8009999990463257,default,en-de,test,-,majority_ensemble,train_monolingual_auth_data
10,0.0,0.4852719008922577,0.5555555820465088,0.6866952776908875,0.6142034530639648,0.7990000247955322,best,en-de,test,-,majority_ensemble,train_monolingual_auth_data
11,0.1,0.5245782136917114,0.8472222089767456,0.5570776462554932,0.6721763014793396,0.7620000243186951,extreme,en-de,test,-,majority_ensemble,train_monolingual_auth_data
12,0.5,0.377094566822052,0.4609929025173187,0.4676258862018585,0.4642857015132904,0.8500000238418579,default,en-zh,dev,-,majority_ensemble,train_monolingual_auth_data
13,0.0,0.3913581073284149,0.4751773178577423,0.47857141494750977,0.47686833143234253,0.8529999852180481,best,en-zh,dev,-,majority_ensemble,train_monolingual_auth_data
14,0.1,0.3612458407878876,0.5957446694374084,0.375,0.46027398109436035,0.8029999732971191,extreme,en-zh,dev,-,majority_ensemble,train_monolingual_auth_data
15,0.5,0.26462608575820923,0.33544304966926575,0.4076923131942749,0.3680555522441864,0.8180000185966492,default,en-zh,test,-,majority_ensemble,train_monolingual_auth_data
16,0.0,0.2624818682670593,0.33544304966926575,0.40458014607429504,0.366782009601593,0.8169999718666077,best,en-zh,test,-,majority_ensemble,train_monolingual_auth_data
17,0.1,0.32084497809410095,0.5253164768218994,0.37899544835090637,0.4403183162212372,0.7889999747276306,extreme,en-zh,test,-,majority_ensemble,train_monolingual_auth_data
