,threshold,MCC,precision,recall,f1,accuracy,threshold_strategy,language_pair,split,seed,model_type,exp_group
0,0.5,0.3325898051261902,0.3310810923576355,0.5104166865348816,0.40163934230804443,0.8539999723434448,default,en-ja,dev,928,supervised,second_step_base_demetr_data_enja
1,0.5,0.3325898051261902,0.3310810923576355,0.5104166865348816,0.40163934230804443,0.8539999723434448,best,en-ja,dev,928,supervised,second_step_base_demetr_data_enja
2,0.1,0.29231223464012146,0.27040815353393555,0.5520833134651184,0.36301368474960327,0.8140000104904175,extreme,en-ja,dev,928,supervised,second_step_base_demetr_data_enja
3,0.5,0.33926263451576233,0.32499998807907104,0.5416666865348816,0.40625,0.8479999899864197,default,en-ja,dev,42,supervised,second_step_base_demetr_data_enja
4,0.5,0.33926263451576233,0.32499998807907104,0.5416666865348816,0.40625,0.8479999899864197,best,en-ja,dev,42,supervised,second_step_base_demetr_data_enja
5,0.1,0.2727207839488983,0.2455357164144516,0.5729166865348816,0.34375,0.7900000214576721,extreme,en-ja,dev,42,supervised,second_step_base_demetr_data_enja
6,0.5,0.3207439184188843,0.3125,0.5208333134651184,0.390625,0.843999981880188,default,en-ja,dev,107,supervised,second_step_base_demetr_data_enja
7,0.49,0.32489097118377686,0.3128834366798401,0.53125,0.39382240176200867,0.8429999947547913,best,en-ja,dev,107,supervised,second_step_base_demetr_data_enja
8,0.1,0.267910361289978,0.24122807383537292,0.5729166865348816,0.3395061790943146,0.7860000133514404,extreme,en-ja,dev,107,supervised,second_step_base_demetr_data_enja
9,0.5,0.33523520827293396,0.3248407542705536,0.53125,0.40316206216812134,0.8489999771118164,default,en-ja,dev,89,supervised,second_step_base_demetr_data_enja
10,0.46,0.33523520827293396,0.3248407542705536,0.53125,0.40316206216812134,0.8489999771118164,best,en-ja,dev,89,supervised,second_step_base_demetr_data_enja
11,0.1,0.27564629912376404,0.2511627972126007,0.5625,0.34726688265800476,0.796999990940094,extreme,en-ja,dev,89,supervised,second_step_base_demetr_data_enja
12,0.5,0.33444374799728394,0.3333333432674408,0.5104166865348816,0.403292179107666,0.8550000190734863,default,en-ja,dev,2710,supervised,second_step_base_demetr_data_enja
13,0.47000000000000003,0.34214916825294495,0.3378378450870514,0.5208333134651184,0.4098360538482666,0.8560000061988831,best,en-ja,dev,2710,supervised,second_step_base_demetr_data_enja
14,0.1,0.2926035225391388,0.2673267424106598,0.5625,0.3624161183834076,0.8100000023841858,extreme,en-ja,dev,2710,supervised,second_step_base_demetr_data_enja
15,0.5,0.2693433463573456,0.27067670226097107,0.4390243887901306,0.3348837196826935,0.8569999933242798,default,en-ja,test,107,supervised,second_step_base_demetr_data_enja
16,0.49,0.2693433463573456,0.27067670226097107,0.4390243887901306,0.3348837196826935,0.8569999933242798,best,en-ja,test,107,supervised,second_step_base_demetr_data_enja
17,0.1,0.25149005651474,0.2199999988079071,0.5365853905677795,0.3120567500591278,0.8059999942779541,extreme,en-ja,test,107,supervised,second_step_base_demetr_data_enja
18,0.5,0.22537679970264435,0.25438597798347473,0.353658527135849,0.29591837525367737,0.8619999885559082,default,en-ja,test,2710,supervised,second_step_base_demetr_data_enja
19,0.47000000000000003,0.23556675016880035,0.25619834661483765,0.37804877758026123,0.3054187297821045,0.859000027179718,best,en-ja,test,2710,supervised,second_step_base_demetr_data_enja
20,0.1,0.2638499438762665,0.23863635957241058,0.5121951103210449,0.3255814015865326,0.8259999752044678,extreme,en-ja,test,2710,supervised,second_step_base_demetr_data_enja
21,0.5,0.2546781897544861,0.26356589794158936,0.4146341383457184,0.3222748935222626,0.8569999933242798,default,en-ja,test,42,supervised,second_step_base_demetr_data_enja
22,0.5,0.2546781897544861,0.26356589794158936,0.4146341383457184,0.3222748935222626,0.8569999933242798,best,en-ja,test,42,supervised,second_step_base_demetr_data_enja
23,0.1,0.26232534646987915,0.223300963640213,0.5609756112098694,0.3194444477558136,0.8040000200271606,extreme,en-ja,test,42,supervised,second_step_base_demetr_data_enja
24,0.5,0.2502777874469757,0.28037384152412415,0.3658536672592163,0.3174603283405304,0.8709999918937683,default,en-ja,test,928,supervised,second_step_base_demetr_data_enja
25,0.5,0.2502777874469757,0.28037384152412415,0.3658536672592163,0.3174603283405304,0.8709999918937683,best,en-ja,test,928,supervised,second_step_base_demetr_data_enja
26,0.1,0.27226755023002625,0.24705882370471954,0.5121951103210449,0.3333333432674408,0.8320000171661377,extreme,en-ja,test,928,supervised,second_step_base_demetr_data_enja
27,0.5,0.27647942304611206,0.28455284237861633,0.4268292784690857,0.3414634168148041,0.8650000095367432,default,en-ja,test,89,supervised,second_step_base_demetr_data_enja
28,0.46,0.2782382369041443,0.28125,0.4390243887901306,0.34285715222358704,0.8619999885559082,best,en-ja,test,89,supervised,second_step_base_demetr_data_enja
29,0.1,0.2653418481349945,0.23280423879623413,0.5365853905677795,0.3247232437133789,0.8169999718666077,extreme,en-ja,test,89,supervised,second_step_base_demetr_data_enja
