,threshold,MCC,precision,recall,f1,accuracy,threshold_strategy,language_pair,split,seed,model_type,exp_group
0,0.5,0.494258314371109,0.543749988079071,0.6000000238418579,0.5704917907714844,0.8690000176429749,default,en-cs,dev,-,majority_ensemble,train_multilingual_auth_demetr_data_single
1,0.0,0.49961498379707336,0.543749988079071,0.6083915829658508,0.5742574334144592,0.8709999918937683,best,en-cs,dev,-,majority_ensemble,train_multilingual_auth_demetr_data_single
2,0.1,0.4268185496330261,0.7250000238418579,0.4084506928920746,0.522522509098053,0.7879999876022339,extreme,en-cs,dev,-,majority_ensemble,train_multilingual_auth_demetr_data_single
3,0.5,0.41457098722457886,0.460317462682724,0.5723684430122375,0.5102639198303223,0.8330000042915344,default,en-cs,test,-,majority_ensemble,train_multilingual_auth_demetr_data_single
4,0.0,0.40991097688674927,0.45502644777297974,0.5695364475250244,0.5058823823928833,0.8320000171661377,best,en-cs,test,-,majority_ensemble,train_multilingual_auth_demetr_data_single
5,0.1,0.45310115814208984,0.761904776096344,0.4458204209804535,0.5625,0.7760000228881836,extreme,en-cs,test,-,majority_ensemble,train_multilingual_auth_demetr_data_single
6,0.5,0.4806096851825714,0.5231316685676575,0.699999988079071,0.5987780094146729,0.8029999732971191,default,en-de,dev,-,majority_ensemble,train_multilingual_auth_demetr_data_single
7,0.0,0.4888678193092346,0.6227757930755615,0.6386861205101013,0.630630612373352,0.7950000166893005,best,en-de,dev,-,majority_ensemble,train_multilingual_auth_demetr_data_single
8,0.1,0.45185476541519165,0.790035605430603,0.5138888955116272,0.6227208971977234,0.7310000061988831,extreme,en-de,dev,-,majority_ensemble,train_multilingual_auth_demetr_data_single
9,0.5,0.4660474956035614,0.5069444179534912,0.6985645890235901,0.5875251293182373,0.7950000166893005,default,en-de,test,-,majority_ensemble,train_multilingual_auth_demetr_data_single
10,0.0,0.5024789571762085,0.6388888955116272,0.6501767039299011,0.6444833874702454,0.796999990940094,best,en-de,test,-,majority_ensemble,train_multilingual_auth_demetr_data_single
11,0.1,0.49480724334716797,0.8402777910232544,0.5342163443565369,0.6531713604927063,0.7429999709129333,extreme,en-de,test,-,majority_ensemble,train_multilingual_auth_demetr_data_single
12,0.5,0.3168144226074219,0.34375,0.4124999940395355,0.375,0.8899999856948853,default,en-ja,dev,-,majority_ensemble,train_multilingual_auth_demetr_data_single
13,0.0,0.333588570356369,0.3854166567325592,0.4065934121608734,0.3957219123840332,0.8870000243186951,best,en-ja,dev,-,majority_ensemble,train_multilingual_auth_demetr_data_single
14,0.1,0.2847554087638855,0.5,0.28070175647735596,0.3595505654811859,0.8289999961853027,extreme,en-ja,dev,-,majority_ensemble,train_multilingual_auth_demetr_data_single
15,0.5,0.17624159157276154,0.18292683362960815,0.2884615361690521,0.2238806039094925,0.8960000276565552,default,en-ja,test,-,majority_ensemble,train_multilingual_auth_demetr_data_single
16,0.0,0.1898987591266632,0.2195121943950653,0.28125,0.24657534062862396,0.8899999856948853,best,en-ja,test,-,majority_ensemble,train_multilingual_auth_demetr_data_single
17,0.1,0.2536589503288269,0.45121949911117554,0.24832214415073395,0.32034632563591003,0.8429999947547913,extreme,en-ja,test,-,majority_ensemble,train_multilingual_auth_demetr_data_single
18,0.5,0.3695542812347412,0.4680851101875305,0.45205479860305786,0.45993030071258545,0.8450000286102295,default,en-zh,dev,-,majority_ensemble,train_multilingual_auth_demetr_data_single
19,0.0,0.363763689994812,0.4964539110660553,0.4268292784690857,0.4590163826942444,0.8349999785423279,best,en-zh,dev,-,majority_ensemble,train_multilingual_auth_demetr_data_single
20,0.1,0.307961642742157,0.695035457611084,0.2916666567325592,0.4109014570713043,0.718999981880188,extreme,en-zh,dev,-,majority_ensemble,train_multilingual_auth_demetr_data_single
21,0.5,0.24798257648944855,0.33544304966926575,0.3840579688549042,0.3581081032752991,0.8100000023841858,default,en-zh,test,-,majority_ensemble,train_multilingual_auth_demetr_data_single
22,0.0,0.2500034272670746,0.3607594966888428,0.37254902720451355,0.3665594756603241,0.8029999732971191,best,en-zh,test,-,majority_ensemble,train_multilingual_auth_demetr_data_single
23,0.1,0.3025795519351959,0.6708860993385315,0.3117647171020508,0.4257028102874756,0.7139999866485596,extreme,en-zh,test,-,majority_ensemble,train_multilingual_auth_demetr_data_single
