,threshold,MCC,precision,recall,f1,accuracy,threshold_strategy,language_pair,split,seed,model_type,exp_group
10,0.47000000000000003,0.475593626499176,0.606249988079071,0.5271739363670349,0.5639534592628479,0.8500000238418579,best,en-cs,dev,2710,supervised,second_step_base_auth_data
9,0.5,0.46883153915405273,0.581250011920929,0.5344827771186829,0.5568862557411194,0.8519999980926514,default,en-cs,dev,2710,supervised,second_step_base_auth_data
5,0.1,0.4147670865058899,0.731249988079071,0.39393940567970276,0.5120350122451782,0.7770000100135803,extreme,en-cs,dev,89,supervised,second_step_base_auth_data
28,0.53,0.5019233822822571,0.5978835821151733,0.5947368144989014,0.5963060855865479,0.847000002861023,best,en-cs,test,107,supervised,second_step_base_auth_data
15,0.5,0.493360698223114,0.5873016119003296,0.5904255509376526,0.5888594388961792,0.8450000286102295,default,en-cs,test,42,supervised,second_step_base_auth_data
20,0.1,0.45310115814208984,0.761904776096344,0.4458204209804535,0.5625,0.7760000228881836,extreme,en-cs,test,2710,supervised,second_step_base_auth_data
43,0.64,0.48209047317504883,0.4306049942970276,0.7908496856689453,0.557603657245636,0.8080000281333923,best,en-de,dev,89,supervised,second_step_base_auth_data
39,0.5,0.4790746569633484,0.4306049942970276,0.7857142686843872,0.5563218593597412,0.8069999814033508,default,en-de,dev,42,supervised,second_step_base_auth_data
41,0.1,0.4640814960002899,0.4875444769859314,0.7061855792999268,0.5768421292304993,0.7990000247955322,extreme,en-de,dev,42,supervised,second_step_base_auth_data
55,0.55,0.470853716135025,0.4513888955116272,0.7558139562606812,0.5652173757553101,0.800000011920929,best,en-de,test,2710,supervised,second_step_base_auth_data
51,0.5,0.47976985573768616,0.4583333432674408,0.763005793094635,0.5726681351661682,0.8029999732971191,default,en-de,test,107,supervised,second_step_base_auth_data
47,0.1,0.5003161430358887,0.5833333134651184,0.6857143044471741,0.6303939819335938,0.8029999732971191,extreme,en-de,test,89,supervised,second_step_base_auth_data
67,0.47000000000000003,0.4029611051082611,0.5602836608886719,0.44134077429771423,0.4937500059604645,0.8379999995231628,best,en-zh,dev,107,supervised,second_step_base_auth_data
60,0.5,0.3959987759590149,0.5390070676803589,0.4444444477558136,0.4871794879436493,0.8399999737739563,default,en-zh,dev,2710,supervised,second_step_base_auth_data
65,0.1,0.32603463530540466,0.6808510422706604,0.3106796145439148,0.4266666769981384,0.7419999837875366,extreme,en-zh,dev,928,supervised,second_step_base_auth_data
79,0.48000000000000004,0.3196837306022644,0.4683544337749481,0.40437158942222595,0.4340175986289978,0.8069999814033508,best,en-zh,test,42,supervised,second_step_base_auth_data
84,0.5,0.3127940893173218,0.44936707615852356,0.4057142734527588,0.4264264404773712,0.8090000152587891,default,en-zh,test,2710,supervised,second_step_base_auth_data
86,0.1,0.3465612530708313,0.7215189933776855,0.3333333432674408,0.4560000002384186,0.7279999852180481,extreme,en-zh,test,2710,supervised,second_step_base_auth_data
