,threshold,MCC,precision,recall,f1,accuracy,threshold_strategy,language_pair,split,seed,model_type,exp_group
0,0.5,0.47711870074272156,0.5333333611488342,0.6000000238418579,0.5647059082984924,0.8519999980926514,default,en-cs,dev,-,majority_ensemble,second_step_base_auth_data
1,0.0,0.48148953914642334,0.5393258333206177,0.6000000238418579,0.5680473446846008,0.8539999723434448,best,en-cs,dev,-,majority_ensemble,second_step_base_auth_data
2,0.1,0.4147670865058899,0.39393940567970276,0.731249988079071,0.5120350122451782,0.7770000100135803,extreme,en-cs,dev,-,majority_ensemble,second_step_base_auth_data
3,0.5,0.4887901842594147,0.5803108811378479,0.5925925970077515,0.5863874554634094,0.8420000076293945,default,en-cs,test,-,majority_ensemble,second_step_base_auth_data
4,0.0,0.4887901842594147,0.5803108811378479,0.5925925970077515,0.5863874554634094,0.8420000076293945,best,en-cs,test,-,majority_ensemble,second_step_base_auth_data
5,0.1,0.44616276025772095,0.4390243887901306,0.761904776096344,0.5570599436759949,0.7710000276565552,extreme,en-cs,test,-,majority_ensemble,second_step_base_auth_data
6,0.5,0.4773106873035431,0.7636363506317139,0.4483985900878906,0.5650224089622498,0.8059999942779541,default,en-de,dev,-,majority_ensemble,second_step_base_auth_data
7,0.0,0.48499807715415955,0.8040540814399719,0.4234875440597534,0.5547785758972168,0.8090000152587891,best,en-de,dev,-,majority_ensemble,second_step_base_auth_data
8,0.1,0.4543505609035492,0.6666666865348816,0.5195729732513428,0.5839999914169312,0.7919999957084656,extreme,en-de,dev,-,majority_ensemble,second_step_base_auth_data
9,0.5,0.48311594128608704,0.7613636255264282,0.4652777910232544,0.5775862336158752,0.8040000200271606,default,en-de,test,-,majority_ensemble,second_step_base_auth_data
10,0.0,0.4510369300842285,0.7594936490058899,0.4166666567325592,0.5381165742874146,0.7940000295639038,best,en-de,test,-,majority_ensemble,second_step_base_auth_data
11,0.1,0.4972088932991028,0.6919831037521362,0.5694444179534912,0.6247618794441223,0.8029999732971191,extreme,en-de,test,-,majority_ensemble,second_step_base_auth_data
12,0.5,0.3980010151863098,0.4470588266849518,0.5390070676803589,0.4887459874153137,0.8410000205039978,default,en-zh,dev,-,majority_ensemble,second_step_base_auth_data
13,0.0,0.3976556658744812,0.44252872467041016,0.5460993051528931,0.4888888895511627,0.8389999866485596,best,en-zh,dev,-,majority_ensemble,second_step_base_auth_data
14,0.1,0.3178492784500122,0.2996941804885864,0.695035457611084,0.4188034236431122,0.7279999852180481,extreme,en-zh,dev,-,majority_ensemble,second_step_base_auth_data
15,0.5,0.30201005935668945,0.3988439440727234,0.43670886754989624,0.41691842675209045,0.8069999814033508,default,en-zh,test,-,majority_ensemble,second_step_base_auth_data
16,0.0,0.30741244554519653,0.40229883790016174,0.4430379867553711,0.42168673872947693,0.8080000281333923,best,en-zh,test,-,majority_ensemble,second_step_base_auth_data
17,0.1,0.34195229411125183,0.3333333432674408,0.7088607549667358,0.4534412920475006,0.7300000190734863,extreme,en-zh,test,-,majority_ensemble,second_step_base_auth_data
